ID,POSTAL_CODE,BEDROOMS,LIVING_AREA,LAND,PRICE,POSTED,VIEWS,SAVES,TYPE,LOCATION,COMMUNE,G_LOCATION,G_LAT,G_LNG
6894126,1800,3,130.0,315.0,339000,3/11/2017,,,House,Vlierkensstraat  148 1800    Vilvoorde ,Vilvoorde,"Vlierkensstraat 148, 1800 Vilvoorde, Belgium",50.9216502,4.4074643
6893479,1800,4,409.0,121.0,499000,3/10/2017,,,House,Grote  Markt  15 1800    Vilvoorde ,Vilvoorde,"Grote Markt 15, 1800 Vilvoorde, Belgium",50.9286586,4.423722
6893478,1800,3,103.0,114.0,269500,3/10/2017,,,House,Perksestraat  90 1800    Vilvoorde ,Vilvoorde,"Perksestraat 90, 1800 Vilvoorde, Belgium",50.9283694,4.4398378
6893447,1800,3,187.0,476.0,299000,3/10/2017,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6891738,1800,3,213.0,,399000,3/9/2017,,,Apartment,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6890096,1800,3,,244.0,299000,3/8/2017,50.0,0.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6888939,1800,4,120.0,231.0,299000,3/8/2017,301.0,2.0,House,Valkenlaan   1800    Vilvoorde  Koningslo ,Vilvoorde,"Valkenlaan, 1800 Vilvoorde, Belgium",50.9115881,4.3698517
6888677,1800,4,220.0,130.0,314000,3/8/2017,223.0,1.0,House,Kasteelstraat  17 1800    Vilvoorde ,Vilvoorde,"Kasteelstraat 17, 1800 Vilvoorde, Belgium",50.9246062,4.4251629
6888128,1800,3,180.0,245.0,359000,3/7/2017,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6888095,1800,3,130.0,,177000,3/7/2017,171.0,4.0,House,Schaarbeeklei   1800    Vilvoorde ,Vilvoorde,"Schaarbeeklei, 1800 Vilvoorde, Belgium",50.9158446,4.4219462
6887863,1800,3,,124.0,100000,3/7/2017,,,House,Teresianenstraat   1800    Vilvorde ,Vilvoorde,"Teresianenstraat, 1800 Vilvoorde, Belgium",50.9482879,4.4650916
6887847,1800,4,,176.0,103000,3/7/2017,,,House,Vierbunder  17 1800    Vilvorde ,Vilvoorde,"Vierbunder 17, 1800 Vilvoorde, Belgium",50.9479396,4.4685304
6887838,1800,3,,241.0,103000,3/7/2017,,,House,Negendagwand   1800    Vilvorde ,Vilvoorde,"Negendagwand, 1800 Vilvoorde, Belgium",50.947792,4.4665109
6887760,1800,3,180.0,351.0,275000,3/7/2017,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6884102,1800,3,140.0,130.0,279000,3/4/2017,1019.0,12.0,House,Vinkenlaan  101 1800    Vilvoorde ,Vilvoorde,"Vinkenlaan 101, 1800 Vilvoorde, Belgium",50.9136312,4.3787064
6883325,1800,3,125.0,110.0,210000,3/3/2017,890.0,11.0,House,Steevoortstraat  47 1800    Vilvoorde ,Vilvoorde,"Steevoortstraat 47, 1800 Vilvoorde, Belgium",50.9274716,4.4466429
6882908,1800,3,114.0,448.0,300000,3/3/2017,754.0,2.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6881876,1800,3,154.0,,395000,3/2/2017,155.0,0.0,Apartment,Sint  Anna  Laan  124 1800    Vilvoorde ,Vilvoorde,"Sint Anna Laan 124, 1800 Vilvoorde, Belgium",50.9070686,4.3646136
6881092,1800,4,155.0,60.0,249000,3/2/2017,459.0,1.0,House,Benoit  Hanssenslaan   1800    Vilvoorde ,Vilvoorde,"Benoit Hanssenslaan, 1800 Vilvoorde, Belgium",50.9263172,4.433707
6879488,1800,3,191.0,154.0,299000,3/1/2017,1268.0,14.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6877931,1800,4,155.0,280.0,285000,2/28/2017,602.0,6.0,House,kleinsteenstraat  14 1800    Vilvoorde ,Vilvoorde,"KL. Steenstr 14, 1800 Vilvoorde, Belgium",50.9277214,4.4476187
6877108,1800,3,206.0,,425000,2/28/2017,240.0,1.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6875016,1800,3,140.0,252.0,339000,2/26/2017,1175.0,11.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6872070,1800,3,118.0,99.0,246000,2/24/2017,311.0,5.0,House,Mechelsesteenweg  172 1800    Vilvoorde ,Vilvoorde,"Mechelsesteenweg 172, 1800 Vilvoorde, Belgium",50.9345114,4.4272261
6871826,1800,3,165.0,550.0,349000,2/23/2017,451.0,10.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6871807,1800,3,134.0,480.0,255000,2/23/2017,206.0,2.0,House,Aarschotsestraat  34 1800    Peutie ,Vilvoorde,"Aarschotsestraat 34, 1800 Vilvoorde, Belgium",50.9246553,4.4519369
6867271,1800,3,111.0,330.0,325000,2/21/2017,903.0,12.0,House,Komatsulaan  23 1800    Vilvoorde ,Vilvoorde,"Komatsulaan 23, 1800 Vilvoorde, Belgium",50.9160276,4.3975509
6866595,1800,3,128.0,,325000,2/20/2017,200.0,2.0,Apartment,MariaTheresialaan  10 1800    Vilvoorde ,Vilvoorde,"Maria-Theresialaan 10, 1800 Vilvoorde, Belgium",50.9247476,4.420287
6864824,1800,4,120.0,100.0,275000,2/20/2017,1354.0,6.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6863823,1800,4,140.0,72.0,255000,2/18/2017,,,House,Hermanhertzstraat  22 1800    Vilvoorde ,Vilvoorde,,,
6863153,1800,4,,387.0,325000,2/17/2017,270.0,2.0,House,Guldenspoorenstraat  71  box1 1800     Vilvoorde ,Vilvoorde,,,
6862755,1800,4,120.0,231.0,299000,2/17/2017,279.0,4.0,House,Valkenlaan   1800    Vilvoorde ,Vilvoorde,"Valkenlaan, 1800 Vilvoorde, Belgium",50.9115881,4.3698517
6862305,1800,3,102.0,,189000,2/17/2017,110.0,2.0,Apartment,Blaesenbergstraat  7231 1800    Vilvoorde ,Vilvoorde,"Blaesenbergstraat, 1800 Vilvoorde, Belgium",50.92523,4.41008
6860069,1800,3,111.0,190.0,265000,2/15/2017,340.0,1.0,House,Maaiveld  11 1800    Vilvoorde ,Vilvoorde,"Maaiveld 1-11, 1800 Vilvoorde, Belgium",50.9479936,4.4645635
6859911,1800,3,160.0,314.0,369000,2/15/2017,1086.0,10.0,House,  Callaertstraat  13 1800    Peutie ,Vilvoorde,"Callaertstraat 13, 1800 Vilvoorde, Belgium",50.9288243,4.4547806
6857558,1800,3,143.0,,258000,2/14/2017,132.0,1.0,House,Nijverheidsstraat  228 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6857538,1800,3,134.0,,269000,2/14/2017,73.0,0.0,House,Nijverheidsstraat  228 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6857494,1800,3,137.0,,252000,2/14/2017,114.0,0.0,House,Nijverheidsstraat  228 1800     Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6856737,1800,4,,70.0,255000,2/14/2017,462.0,1.0,House,Marius  Duchstraat  89 1800    Vilvoorde ,Vilvoorde,"Marius Duchéstraat 89, 1800 Vilvoorde, Belgium",50.9330732,4.4207921
6855385,1800,4,155.0,312.0,340000,2/13/2017,0.0,0.0,House,Romeinsesteenweg  229 1800    Vilvoorde ,Vilvoorde,"Romeinsesteenweg 229, 1800 Vilvoorde, Belgium",50.9021609,4.3693654
6855309,1800,3,,236.0,280000,2/13/2017,668.0,3.0,House,Berkendallaan  99 1800    Vilvoorde ,Vilvoorde,"Berkendallaan 99, 1800 Vilvoorde, Belgium",50.9050491,4.3659972
6853350,1800,4,120.0,,275000,2/10/2017,69.0,0.0,Apartment,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6852364,1800,4,240.0,,449000,2/10/2017,361.0,2.0,House,Lenterik  49 1800    Vilvoorde ,Vilvoorde,"Lenterik 49, 1800 Vilvoorde, Belgium",50.9160475,4.4154612
6852194,1800,3,184.0,95.0,285000,2/9/2017,230.0,1.0,Building,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6847433,1800,4,196.0,339.0,299000,2/6/2017,,,House,Vijfhoekstraat  37 1800    Vilvoorde ,Vilvoorde,"Vijfhoekstraat 37, 1800 Vilvoorde, Belgium",50.9267027,4.4613201
6845836,1800,3,160.0,215.0,299000,2/5/2017,692.0,5.0,House,oude  lindestraat  12 1800    Vilvoorde ,Vilvoorde,"Oude Lindestraat 12, 1800 Vilvoorde, Belgium",50.9041223,4.3746785
6844502,1800,4,185.0,274.0,450000,2/3/2017,414.0,4.0,House,Kievitlaan  214 1800    Vilvoorde  Koningslo ,Vilvoorde,"Kievitlaan 214, 1800 Vilvoorde, Belgium",50.9118597,4.3769995
6836902,1800,5,180.0,326.0,349000,2/2/2017,646.0,3.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830425,1800,3,100.0,,169000,2/1/2017,469.0,9.0,Apartment,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830424,1800,4,189.0,139.0,299000,2/1/2017,1280.0,38.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830420,1800,3,186.0,275.0,269000,2/1/2017,971.0,13.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830419,1800,3,187.0,173.0,325000,2/1/2017,485.0,8.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830418,1800,4,280.0,215.0,249000,2/1/2017,697.0,7.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6830076,1800,4,160.0,150.0,270000,2/1/2017,568.0,2.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6827043,1800,5,462.0,746.0,480000,1/31/2017,250.0,1.0,House,Nijverheidsstraat   1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat, 1800 Vilvoorde, Belgium",50.9328498,4.4373762
6825770,1800,3,102.0,,199000,1/31/2017,655.0,4.0,Apartment,Blaesenbergstraat  7231 1800    Vilvoorde ,Vilvoorde,"Blaesenbergstraat, 1800 Vilvoorde, Belgium",50.92523,4.41008
6825769,1800,3,209.0,271.0,265000,1/31/2017,2398.0,22.0,House,Perksestraat  270 1800    Vilvoorde ,Vilvoorde,"Perksestraat 270, 1800 Vilvoorde, Belgium",50.927775,4.4462896
6821334,1800,3,160.0,183.0,318000,1/28/2017,,,House,Streekbaan  77 1800    Vilvoorde  Koningslo ,Vilvoorde,"Streekbaan 77, 1800 Vilvoorde, Belgium",50.9079068,4.3756679
6820619,1800,3,187.0,739.0,525000,1/27/2017,,,House,Beneluxlaan  16 1800    Vilvoorde ,Vilvoorde,"Beneluxlaan 16, 1800 Vilvoorde, Belgium",50.9150768,4.4066365
6814298,1800,3,155.0,975.0,289000,1/25/2017,840.0,11.0,House,Houtemsesteenweg  223 1800    Vilvoorde ,Vilvoorde,"Houtemsesteenweg 223, 1800 Vilvoorde, Belgium",50.9347474,4.4521087
6814071,1800,4,290.0,285.0,429000,1/25/2017,961.0,14.0,House,Nijverheidsstraat  25 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 25, 1800 Vilvoorde, Belgium",50.9285861,4.4343854
6813091,1800,4,193.0,275.0,425000,1/25/2017,216.0,2.0,House,Franklin  Rooseveltlaan     1800    Vilvoorde ,Vilvoorde,"Franklin Rooseveltlaan, 1800 Vilvoorde, Belgium",50.930155,4.426866
6810863,1800,3,235.0,260.0,349000,1/24/2017,613.0,8.0,House,Teniersstraat  62 1800    Vilvoorde ,Vilvoorde,"Teniersstraat 62, 1800 Vilvoorde, Belgium",50.9241965,4.4139939
6808996,1800,3,220.0,,399500,1/23/2017,155.0,2.0,House,Hondenbergstraat    box1 1800    Vilvoorde ,Vilvoorde,,,
6808901,1800,3,150.0,257.0,369000,1/23/2017,774.0,5.0,House,Amazonenlaan  41 1800    Vilvoorde  Koningslo ,Vilvoorde,"Amazonenlaan 41, 1800 Vilvoorde, Belgium",50.9057365,4.3649493
6802740,1800,4,,97.0,198000,1/19/2017,387.0,1.0,House,Den  Haeckstraat  24 1800    Vilvoorde ,Vilvoorde,"Den Haeckstraat 24, 1800 Vilvoorde, Belgium",50.9349333,4.4263674
6802311,1800,4,140.0,165.0,279000,1/18/2017,422.0,11.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6799931,1800,4,,128.0,279000,1/17/2017,1556.0,29.0,House,Jan  Frans  Willemsstraat  19 1800    Vilvoorde ,Vilvoorde,"Jan Frans Willemsstraat 19, 1800 Vilvoorde, Belgium",50.935323,4.4304889
6798016,1800,3,168.0,955.0,320000,1/16/2017,2141.0,10.0,House,1800    Vilvoorde  Peutie ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6796123,1800,4,110.0,198.0,260000,1/15/2017,1063.0,6.0,House,Kievitlaan  249  box1800 1800    Vilvoorde ,Vilvoorde,,,
6795553,1800,3,160.0,314.0,356000,1/14/2017,558.0,7.0,House,Callaertstraat  13 1800    Peutie ,Vilvoorde,"Callaertstraat 13, 1800 Vilvoorde, Belgium",50.9288243,4.4547806
6795334,1800,3,120.0,100.0,219000,1/14/2017,1361.0,25.0,House,vissersstraat  41  boxa 1800    Vilvoorde ,Vilvoorde,"Vissersstraat 41, 1800 Vilvoorde, Belgium",50.9278451,4.4209828
6793802,1800,5,231.0,445.0,499000,1/14/2017,473.0,2.0,Apartment,Verbindingsstraat  73 1800    Vilvoorde ,Vilvoorde,"Verbindingsstraat 73, 1800 Vilvoorde, Belgium",50.9391475,4.4365738
6793274,1800,4,185.0,274.0,450000,1/13/2017,369.0,2.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6793118,1800,4,180.0,278.0,450000,1/13/2017,184.0,1.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6789854,1800,3,125.0,121.0,225000,1/12/2017,,,House,Vlierkensstraat  98 1800    Vilvoorde  Kassei ,Vilvoorde,"Vlierkensstraat 98, 1800 Vilvoorde, Belgium",50.9231623,4.4093308
6788371,1800,3,247.0,,399000,1/11/2017,,,House,Harensesteenweg   232A2 1800    Vilvoorde ,Vilvoorde,,,
6788290,1800,3,190.0,,359000,1/11/2017,,,House,Harensesteenweg  240 1800    Vilvoorde ,Vilvoorde,"Harensesteenweg 240, 1800 Vilvoorde, Belgium",50.9182034,4.4224328
6788218,1800,3,,315.0,349000,1/10/2017,,,House,Vlierkensstraat  148 1800    Vilvoorde ,Vilvoorde,"Vlierkensstraat 148, 1800 Vilvoorde, Belgium",50.9216502,4.4074643
6787800,1800,4,135.0,,260000,1/10/2017,,,House,Streekbaan  31 1800    Vilvorde ,Vilvoorde,"Streekbaan 31, 1800 Vilvoorde, Belgium",50.9057044,4.3775611
6787599,1800,3,,150.0,345000,1/10/2017,,,House,Anemonenstraat  31 1800    Vilvoorde ,Vilvoorde,"Anemonenstraat 31, 1800 Vilvoorde, Belgium",50.9289327,4.4447333
6780117,1800,3,140.0,222.0,325000,1/4/2017,303.0,14.0,House,Meeuwenlaan  52 1800    Vilvoorde  Koningslo ,Vilvoorde,"Meeuwenlaan 52, 1800 Vilvoorde, Belgium",50.9122291,4.3698532
6778206,1800,3,130.0,160.0,195000,1/3/2017,815.0,3.0,House,Sint  Annastraat   1800    Vilvoorde  Koningslo ,Vilvoorde,"Sint Annastraat, 1800 Vilvoorde, Belgium",50.9030756,4.3621078
6776923,1800,4,145.0,80.0,240000,1/2/2017,581.0,2.0,House,Sluisstraat   1800    Vilvoorde ,Vilvoorde,"Sluisstraat, 1800 Vilvoorde, Belgium",50.917685,4.42037
6776768,1800,3,143.0,,258000,1/2/2017,59.0,0.0,House,Nijverheidsstraat  228 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6776763,1800,3,134.0,,269000,1/2/2017,64.0,0.0,House,Nijverheidsstraat  228 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6776757,1800,3,137.0,,252000,1/2/2017,46.0,0.0,House,Nijverheidsstraat  228 1800    Vilvoorde ,Vilvoorde,"Nijverheidsstraat 228, 1800 Vilvoorde, Belgium",50.935023,4.4390777
6775709,1800,3,143.0,274.0,270000,1/1/2017,1063.0,18.0,House,Vinkenlaan  45 1800    Vilvoorde    Koningslo ,Vilvoorde,"Vinkenlaan 45, 1800 Vilvoorde, Belgium",50.9132673,4.3751706
6775708,1800,3,247.0,,425000,1/1/2017,102.0,1.0,House,Harensesteenweg  232A2 1800    Vilvoorde ,Vilvoorde,,,
6771738,1800,3,115.0,590.0,268000,12/28/2016,372.0,5.0,House,Groendallaan  60 1800    Vilvoorde  Koningslo ,Vilvoorde,"Groendallaan 60, 1800 Vilvoorde, Belgium",50.9033808,4.365684
6771534,1800,4,202.0,135.0,349000,12/27/2016,400.0,0.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6770332,1800,3,,,230149,12/27/2016,32.0,0.0,Apartment,Schaarbeeklei  328 1800    Vilvoorde ,Vilvoorde,"Schaarbeeklei 328, 1800 Vilvoorde, Belgium",50.9158591,4.4217554
6770303,1800,3,,130.0,303440,12/27/2016,99.0,4.0,House,Breemputstraat   1800    Vilvoorde ,Vilvoorde,"Breemputstraat, 1800 Vilvoorde, Belgium",50.9214115,4.403086
6766649,1800,4,,160.0,595000,12/23/2016,140.0,0.0,Building,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6766565,1800,3,180.0,150.0,285000,12/23/2016,1007.0,10.0,House,ANEMONENSTRAAT  45 1800    Vilvoorde ,Vilvoorde,"Anemonenstraat 45, 1800 Vilvoorde, Belgium",50.9293996,4.4448243
6764675,1800,3,140.0,146.0,258000,12/22/2016,749.0,8.0,House,Veldstraat  21 1800    Vilvoorde ,Vilvoorde,"VeldStraat 21, 1800 Vilvoorde, Belgium",50.9021632,4.3714395
6764159,1800,3,160.0,325.0,310000,12/21/2016,384.0,6.0,House,Borghtstraat  51 1800    Vilvoorde ,Vilvoorde,"Borghtstraat 51, 1800 Vilvoorde, Belgium",50.9264264,4.4144727
6763990,1800,3,175.0,103.0,295000,12/21/2016,397.0,4.0,House,Borghtstraat  51 1800    Vilvoorde ,Vilvoorde,"Borghtstraat 51, 1800 Vilvoorde, Belgium",50.9264264,4.4144727
6763602,1800,4,,264.0,279000,12/21/2016,734.0,4.0,House,Armand  Hertzstraat  13 1800    Vilvoorde ,Vilvoorde,"Armand Hertzstraat 13, 1800 Vilvoorde, Belgium",50.9264884,4.4419279
6761416,1800,4,200.0,190.0,315000,12/19/2016,111.0,1.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6760711,1800,3,240.0,310.0,350000,12/18/2016,324.0,5.0,House,Azaleastraat  18 1800    Vilvoorde ,Vilvoorde,"Azaleastraat 18, 1800 Vilvoorde, Belgium",50.93035,4.44723
6759107,1800,3,185.0,264.0,399000,12/16/2016,168.0,0.0,House,Warandelaan  270 1800    Koningsloo ,Vilvoorde,"Warandelaan 270, 1800 Vilvoorde, Belgium",50.9116026,4.3746744
6758395,1800,3,205.0,,422000,12/16/2016,145.0,0.0,House,1800    KONINGSLOO ,Vilvoorde,"Koningslo, 1800 Vilvoorde, Belgium",50.9062369,4.3794485
6752760,1800,3,117.0,130.0,207000,12/12/2016,,,House,Armand  Hertzstraat  30 1800    Vilvoorde ,Vilvoorde,"Armand Hertzstraat 30, 1800 Vilvoorde, Belgium",50.9261802,4.4415347
6752622,1800,3,,331.0,249000,12/12/2016,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6751479,1800,4,181.0,252.0,349000,12/12/2016,,,House,Reigerslaan  36 1800    Vilvoorde ,Vilvoorde,"Reigerslaan 36, 1800 Vilvoorde, Belgium",50.9130826,4.3677095
6751146,1800,4,150.0,200.0,335000,12/11/2016,134.0,1.0,House,1800    Koningsloo ,Vilvoorde,"Koningslo, 1800 Vilvoorde, Belgium",50.9062369,4.3794485
6751122,1800,4,,278.0,465000,12/11/2016,93.0,2.0,House,Kievitlaan  214 1800    Koningsloo ,Vilvoorde,"Kievitlaan 214, 1800 Vilvoorde, Belgium",50.9118597,4.3769995
6751079,1800,3,185.0,274.0,380000,12/11/2016,147.0,0.0,House,LENTERIK  10 1800    Vilvoorde ,Vilvoorde,"Lenterik 10, 1800 Vilvoorde, Belgium",50.9177957,4.4163491
6744336,1800,4,150.0,140.0,285000,12/7/2016,351.0,3.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6743966,1800,4,198.0,130.0,214000,12/7/2016,277.0,3.0,House,Perksestraat  88 1800    Vilvoorde ,Vilvoorde,"Perksestraat 88, 1800 Vilvoorde, Belgium",50.9283864,4.4397631
6741944,1800,3,180.0,210.0,319000,12/5/2016,130.0,0.0,Apartment,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6741760,1800,3,,130.0,285000,12/5/2016,506.0,3.0,House,Steevoortstraat   1800     Vilvoorde ,Vilvoorde,"Steevoortstraat, 1800 Vilvoorde, Belgium",50.92713,4.44651
6741165,1800,3,180.0,,415000,12/5/2016,111.0,0.0,Apartment,Sint  Annalaan  124  box1 1800    Vilvoorde ,Vilvoorde,,,
6738153,1800,4,200.0,210.0,389000,12/3/2016,,,House,Franklin  Rooseveltlaan  58 1800    Vilvoorde ,Vilvoorde,"Franklin Rooseveltlaan 58, 1800 Vilvoorde, Belgium",50.9305652,4.4274968
6737881,1800,3,144.0,267.0,301000,12/2/2016,,,House,Martelarenstraat  116 1800    Peutie ,Vilvoorde,"Martelarenstraat 116, 1800 Vilvoorde, Belgium",50.9303004,4.4604188
6730090,1800,4,135.0,221.0,228000,11/29/2016,894.0,17.0,House,Armand  Hertzstraat  38 1800    Vilvoorde ,Vilvoorde,"Armand Hertzstraat 38, 1800 Vilvoorde, Belgium",50.9260179,4.4414008
6729501,1800,3,114.0,448.0,325000,11/28/2016,252.0,1.0,House,Romeinsesteenweg  29 1800    Vilvoorde ,Vilvoorde,"Romeinsesteenweg 29, 1800 Vilvoorde, Belgium",50.9076064,4.3826893
6726949,1800,3,124.0,428.0,279000,11/26/2016,891.0,6.0,House,Kluitingstraat  77 1800    Vilvoorde ,Vilvoorde,"Kluitingstraat 77, 1800 Vilvoorde, Belgium",50.9479145,4.4560301
6726241,1800,3,,135.0,325000,11/25/2016,4067.0,10.0,House,Ridderstraat   1800    Vilvoorde ,Vilvoorde,"Riddersstraat, 1800 Vilvoorde, Belgium",50.9284764,4.4281115
6725286,1800,4,206.0,,425000,11/25/2016,329.0,7.0,Apartment,  Ensorlaan  17 1800    Vilvoorde ,Vilvoorde,"James Ensorlaan 17, 1800 Vilvoorde, Belgium",50.9198387,4.4058829
6724867,1800,3,170.0,,214000,11/25/2016,1188.0,19.0,House,Guldenschaapstraat  21 1800    Vilvoorde ,Vilvoorde,"Guldenschaapstraat 21, 1800 Vilvoorde, Belgium",50.9296539,4.4249843
6723535,1800,4,,80.0,215000,11/24/2016,,,House,Trooststraat  15 1800    Vilvoorde ,Vilvoorde,"Trooststraat 15, 1800 Vilvoorde, Belgium",50.9286512,4.4303911
6723055,1800,3,110.0,,215000,11/24/2016,,,Apartment,Jean  Baptiste  Nowlei  47A2 1800    Vilvoorde ,Vilvoorde,,,
6722845,1800,3,176.0,222.0,294900,11/24/2016,,,House,Rollewagenstraat 1800    Vilvoorde ,Vilvoorde,"Rollewagenstraat, 1800 Vilvoorde, Belgium",50.9298801,4.4524177
6722209,1800,4,,150.0,340000,11/23/2016,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6722203,1800,4,,200.0,275000,11/23/2016,,,House,Crocussenstraat   1800    Vilvoorde ,Vilvoorde,"Crocussenstraat, 1800 Vilvoorde, Belgium",50.9290538,4.44679
6718382,1800,3,90.0,,250000,11/21/2016,100.0,0.0,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6717015,1800,3,135.0,160.0,290000,11/20/2016,,,House,vinkenlaan  29 1800    Vilvoorde ,Vilvoorde,"Vinkenlaan 29, 1800 Vilvoorde, Belgium",50.9131551,4.3744539
6716994,1800,4,230.0,271.0,408000,11/20/2016,,,House,Bloemenplein  33 1800    Vilvoorde ,Vilvoorde,"Bloemenplein 33, 1800 Vilvoorde, Belgium",50.931369,4.4463172
6713910,1800,3,131.0,,300000,11/18/2016,,,House,Marktstraat   1800    Vilvoorde ,Vilvoorde,"Marktstraat, 1800 Vilvoorde, Belgium",50.9288818,4.4230697
6711130,1800,5,,200.0,325000,11/16/2016,289.0,3.0,House,Houtemsesteenweg   1800    Vilvoorde ,Vilvoorde,"Houtemsesteenweg, 1800 Vilvoorde, Belgium",50.9336012,4.4489964
6707124,1800,4,350.0,350.0,339000,11/14/2016,,,House,Vlaanderenstraat  22 1800    Vilvoorde ,Vilvoorde,"Vlaanderenstraat 22, 1800 Vilvoorde, Belgium",50.9283409,4.4205089
6706819,1800,4,205.0,430.0,295000,11/14/2016,,,House,Perksestraat   1800     Vilvoorde ,Vilvoorde,"Perksestraat, 1800 Vilvoorde, Belgium",50.92795,4.44282
6705544,1800,3,,,349000,11/13/2016,,,House,Keelstraat  30 1800    Vilvoorde ,Vilvoorde,"Keelstraat 30, 1800 Vilvoorde, Belgium",50.9118973,4.3710988
6704487,1800,3,166.0,255.0,349000,11/11/2016,,,House,Callaertstraat  40 1800    Peutie ,Vilvoorde,"Callaertstraat 40, 1800 Vilvoorde, Belgium",50.9290039,4.4555136
6702533,1800,4,,150.0,340000,11/10/2016,153.0,0.0,House,verbindingsstraat  72 1800    Vilvoorde ,Vilvoorde,"Verbindingsstraat 72, 1800 Vilvoorde, Belgium",50.9408047,4.4369678
6700505,1800,3,205.0,,425000,11/9/2016,,,House,1800    KONINGSLOO ,Vilvoorde,"Koningslo, 1800 Vilvoorde, Belgium",50.9062369,4.3794485
6700364,1800,4,250.0,299.0,360000,11/9/2016,,,House,1800    Vilvoorde ,Vilvoorde,"Vilvoorde, Belgium",50.9272511,4.4257868
6700244,1800,4,142.0,,225000,11/9/2016,,,House,Houtemsesteenweg  255 1800    Vilvoorde ,Vilvoorde,"Houtemsesteenweg 255, 1800 Vilvoorde, Belgium",50.9374462,4.4559851
6696101,1800,3,200.0,85.0,260000,11/7/2016,293.0,4.0,House,Stationlei  19 1800    Vilvoorde ,Vilvoorde,"Stationlei 19, 1800 Vilvoorde, Belgium",50.9256186,4.4290229
